TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-11-11 01:08:01.634,1.13041100640814,0.8279154654225817,0.7884405901734071,1.311286455036542,1.167468734962698,0.02520463208596735,0.7470639884812434,0.6754026390916951,0.7135115034047195,0.1611231594226582,0.5351162420003469,0.7471177965659034,1.009768071961189,0.846508246805057,0.5405063824737953,0.8639820934033957,1.223703270279597,0.1717471087439869,0.5477470269635157,0.5221268620520887,466.5934065934066,754.6886446886447,23.36996336996337,774.0293040293041,664.4322344322344,-0.121887,0.022034,0.998779,4.755249,-4.844971,-2.235565,1,1,1,4,1,40.000000
2021-11-11 01:08:01.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:08:02.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:08:02.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:08:02.626,1.13041100640814,1.37609731909624,0.7884405901734071,1.196988867909027,1.167468734962698,0.5930452110090498,0.7470639884812434,0.6823070575829252,0.7135115034047195,0.260845371936279,0.5351162420003469,0.6613104546875438,1.009768071961189,0.8715515723640487,0.5405063824737953,0.8633636727191697,1.223703270279597,0.2157826590068202,0.5477470269635157,0.5115234208872756,492.3809523809524,770.4029304029305,170.8424908424909,737.7655677655678,626.5567765567765,-0.265442,0.123230,0.977356,17.420959,1.457977,-3.289795,1,1,1,2,1,40.000000
2021-11-11 01:08:03.550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:08:03.629,1.13041100640814,1.738495010381661,0.7884405901734071,1.243654651257116,1.167468734962698,0.7072859212921211,0.7470639884812434,0.6448444566289,0.7135115034047195,0.4397415278453974,0.5351162420003469,0.6070424750532204,1.009768071961189,0.8293801136282702,0.5405063824737953,0.8317619194304801,1.223703270279597,0.3283025379803119,0.5477470269635157,0.3996625596187728,820.3663003663004,728.4981684981685,20.54945054945055,981.5384615384615,1463.040293040293,-0.317871,0.046570,0.933716,-3.850555,-3.536530,-15.925598,1,1,1,1,1,40.000000
2021-11-11 01:08:03.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:08:04.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:08:04.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
