TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-11-25 14:41:39.163,0.9984444075503237,0.2910015043042032,0.365619051064541,0,0.6376340546688324,0.1703790394999287,-0.1330603734041611,0,0.8556694513964997,0.7840531106191195,0.3774213101839983,0,0.9722008198652377,0.7295312980720976,0.8252688938721209,0,0.9078697214140461,0.6548637232079263,0.7746190870781895,0,776.0439560439561,785.3113553113553,772.4175824175825,770,695.0549450549451,-0.284973,-0.030151,0.969910,4.889832,-5.405731,-1.652374,1,1,1,1,1,75.000000
2021-11-25 14:41:40.162,0.4956994925239528,0.249679534269263,0.2494112960307847,1.419220847074077,0.4162441439486103,0.2079467885026279,-0.180914023160057,0.9674240960309622,0.6910872686091292,0.7640507939454709,0.3406411217914722,1.087865130300603,1.066197037346467,0.8360442873632903,0.8748620095884283,0.7849880233175188,0.9038114155986317,0.6766577460670687,0.8579298004516152,0.8519956493349442,778.4615384615385,790.952380952381,752.6739926739926,768.3882783882784,915.8608058608058,-0.280884,-0.035950,0.973572,5.061798,-5.420685,-6.130981,1,1,1,1,1,75.000000
2021-11-25 14:41:40.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-25 14:41:41.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-25 14:41:41.165,0.2375999351941087,0.2921942536490384,0.2106348680112989,1.340729894938187,0.2163290948764363,0.229210241825208,-0.09206283765446097,0.9378838848462372,0.8817664898660039,0.6867550691022243,0.530954789876612,1.108647113948534,1.062108509616312,0.9957547213504352,1.149994020309721,1.072133932282837,1.050244076847452,0.8709816992095958,0.9347704830009741,0.9028475659435304,761.5384615384615,865.4945054945056,815.5311355311355,742.1978021978023,876.7765567765568,-0.309753,-0.043823,0.957764,10.549774,-10.878754,2.213135,1,1,1,1,1,75.000000
2021-11-25 14:41:41.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-25 14:41:41.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-25 14:41:42.163,0.2424347858891043,0.4235838998029166,0.2048790106381285,0.8474523038948735,0.4313742411947359,0.4323321788129572,-0.02694969884946409,0.7000246891971205,0.8640233339028784,0.550603636704987,0.5281475748355106,0.721137892342005,1.19327677124387,1.159392411003997,1.305388898008397,1.204772687521717,1.069090063334952,0.968199937317439,1.035456687525192,0.9400477236109822,781.6849816849817,782.4908424908425,751.8681318681319,749.4505494505495,693.4432234432235,-0.305176,-0.050537,0.964478,8.635712,-7.274933,2.108459,1,1,4,1,1,75.000000
2021-11-25 14:41:42.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-25 14:41:43.163,0.2424347858891043,0.4235838998029166,1.232842561009513,0.8474523038948735,0.4313742411947359,0.4323321788129572,0.04485871033178503,0.7000246891971205,0.8640233339028784,0.550603636704987,0.6061956495596575,0.721137892342005,1.19327677124387,1.159392411003997,1.170020235749998,1.204772687521717,1.069090063334952,0.968199937317439,1.121358299184096,0.9400477236109822,782.0879120879121,775.6410256410256,774.8351648351648,884.4322344322345,683.7728937728938,-0.293823,-0.033691,0.974670,3.671112,-3.446808,-2.863617,1,1,1,1,1,75.000000
2021-11-25 14:41:44.163,1.09476464880744,0.5307084396287174,0.8689392970047626,0.8474523038948735,0.633203215404383,0.1798167231490413,-0.1698034589970798,0.7000246891971205,1.007188439869368,0.7984496241701157,0.6516418719343852,0.721137892342005,1.208338475168084,1.172972307975247,1.135530923656999,1.204772687521717,1.062052345716365,1.334208773152498,1.279849367997401,0.9400477236109822,848.1684981684982,901.3553113553114,747.8388278388279,871.5384615384615,728.901098901099,-0.326416,-0.055969,0.972778,2.041168,-0.328979,-11.409607,1,1,1,1,1,75.000000
2021-11-25 14:41:44.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-25 14:41:44.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-25 14:41:45.163,1.115929872986148,0.4310192247933546,1.332314181943003,0.8474523038948735,0.6948670467151011,0.2336860424490019,0.4140952777038342,0.7000246891971205,1.006080818197147,0.6184908140242262,0.5457531033523344,0.721137892342005,1.293764401412195,1.031144375140455,1.194000790898249,1.204772687521717,1.044253034326403,1.324521375368873,1.567240300489789,0.9400477236109822,801.025641025641,863.0769230769231,707.1428571428571,817.5457875457876,815.5311355311355,-0.296692,-0.112305,0.955261,-0.261688,-2.699127,-17.465820,1,1,1,1,1,85.000000
2021-11-25 14:41:46.163,1.196224285009282,0.4260662502965692,1.593008415728849,0.8474523038948735,0.6985372310040077,0.2141662298384616,0.7344678753109382,0.7000246891971205,1.006080818197147,0.6150503440002901,0.5103115742918239,0.721137892342005,1.341351684866338,1.013151563320043,1.063779978540149,1.204772687521717,1.05063926105647,1.34684369902574,1.236698759561093,0.9400477236109822,790.1465201465202,770.8058608058608,780.4761904761905,817.1428571428571,679.7435897435897,-0.297607,-0.222778,0.936707,-13.032074,8.478699,-2.586975,1,1,1,1,1,85.000000
2021-11-25 14:41:47.163,1.159636461310606,1.714623600049051,1.009756460766834,0.8474523038948735,0.5436823050126691,0.9842473303760341,0.4403663965065893,0.7000246891971205,0.3740130160120378,0.8602027126329369,0.4903820313340901,0.721137892342005,1.05502517590025,0.8747533174650264,0.9076453980527869,1.204772687521717,0.7970105882302012,0.7004358430481659,0.841417791269315,0.9400477236109822,725.6776556776557,767.5824175824176,799.8168498168499,740.5860805860806,658.3882783882784,-0.285278,-0.023560,0.952393,18.116302,-4.530945,18.235931,1,1,1,1,1,85.000000
2021-11-25 14:41:48.165,1.159636461310606,2.023141666605184,0.7918836067100189,0.8474523038948735,0.5436823050126691,1.300304316089677,0.3677315304191616,0.7000246891971205,0.3740130160120378,0.7653949385011554,0.4481489858831444,0.721137892342005,1.05502517590025,0.770593788392025,1.056797927197141,1.204772687521717,0.7970105882302012,0.6511355772014881,0.9815343330919277,0.9400477236109822,783.6996336996338,799.8168498168499,784.5054945054945,863.4798534798535,903.7728937728938,-0.384216,0.001648,0.938660,7.985229,-6.265564,-4.785156,1,1,1,1,1,85.000000
2021-11-25 14:41:48.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-25 14:41:49.170,1.159636461310606,0.4132845712147157,0.6623100847362033,0.8474523038948735,0.5436823050126691,0.08632880812316156,0.1564225945491076,0.7000246891971205,0.3740130160120378,0.6041785045900461,0.4764681666832225,0.721137892342005,1.05502517590025,1.082338506641257,0.7321406246370722,1.204772687521717,0.7970105882302012,0.963721507058486,0.5777913185491728,0.9400477236109822,787.3260073260074,782.4908424908425,782.4908424908425,816.3369963369963,620.9157509157509,-0.418701,0.048889,0.929260,1.398163,-4.560852,-0.022430,1,2,1,1,2,85.000000
2021-11-25 14:41:49.340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-25 14:41:50.166,1.159636461310606,0.2145019370103093,0.4804803925109994,0.8474523038948735,0.5436823050126691,0.03888779668628754,0.07264836468471271,0.7000246891971205,0.3740130160120378,0.5973583751921216,0.3924288496293153,0.721137892342005,1.05502517590025,0.8386023199020223,0.4345462195076346,1.204772687521717,0.7970105882302012,0.7538962091130748,0.3254471516583408,0.9400477236109822,788.1318681318681,783.6996336996338,772.014652014652,738.974358974359,233.6996336996337,-0.276062,0.011841,1.005310,-3.072968,-4.426270,22.452850,1,2,1,1,2,85.000000
2021-11-25 14:41:50.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-25 14:41:51.163,1.159636461310606,1.111719080351458,0.5459473732747857,0.8474523038948735,0.5436823050126691,1.019396664475606,0.4549128221388058,0.7000246891971205,0.3740130160120378,0.9744103954123476,0.3544637653212698,0.721137892342005,1.05502517590025,1.055318356079085,0.5025048320250551,1.204772687521717,0.7970105882302012,0.7326216079089565,0.4563558232105774,0.9400477236109822,829.6336996336996,778.4615384615385,791.3553113553114,793.3699633699634,991.2087912087912,-0.278564,-0.043213,0.982422,7.805786,-3.588867,-15.462036,1,2,1,1,2,85.000000
2021-11-25 14:41:51.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-25 14:41:52.169,1.159636461310606,1.106927601818543,0.7227992220366309,0.8474523038948735,0.5436823050126691,0.911369166003277,0.2641724562483044,0.7000246891971205,0.3740130160120378,1.006425773130938,0.3528907845450638,0.721137892342005,1.05502517590025,0.8389415302150128,0.4866655360442936,1.204772687521717,0.7970105882302012,0.4186680985930973,0.2651669357314224,0.9400477236109822,800.6227106227107,762.3443223443223,788.5347985347986,772.4175824175825,930.3663003663004,-0.233032,-0.107727,0.982239,9.061890,-3.416901,-1.248627,1,2,1,1,2,85.000000
2021-11-25 14:41:53.163,1.159636461310606,0.684508887530358,0.8222515624666916,0.8474523038948735,0.5436823050126691,0.3429559285071834,0.3325250886802236,0.7000246891971205,0.3740130160120378,0.7169571804107113,0.3722926638107835,0.721137892342005,1.05502517590025,0.6382113635832973,0.3677118377933419,1.204772687521717,0.7970105882302012,0.3224510492457828,0.2008638608468508,0.9400477236109822,790.952380952381,803.4432234432235,788.1318681318681,764.3589743589744,457.3260073260074,-0.272827,-0.057129,0.986694,2.841187,-8.119812,1.622467,1,2,1,1,2,85.000000
