TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-11-02 20:13:34.912,1.422004756688147,1.444462317856531,1.484316076201875,1.865390009390514,0.8132403174635855,0.1998503568722645,0.326184800056389,1.033834366273003,0.6312662727735243,0.3229648574168919,0.3762518392471447,1.119889812410425,0.6376514732282147,0.05139808207882588,-0.01405805401578051,0.7635613421104414,0.3978525499237412,-0.4770416397976036,-0.4182959725903878,0.3513357933568675,856.2271062271062,809.0842490842491,826.8131868131868,842.5274725274726,733.7362637362637,0.108459,0.016357,1.004639,4.351501,-4.889832,-1.854248,1,1,1,1,1,100.000000
2021-11-02 20:13:35.916,1.283099254940643,1.121937242222923,1.125476137962796,1.351525029089748,0.7526894325495176,-0.03004415128214468,0.2176141897329866,0.6947854195716887,0.9088730551012741,0.2620626510933062,0.3702652720300355,1.137795034037409,0.8666038456942667,0.0202589781422967,0.03085895131116371,0.8997602864644971,0.9775777394916202,-0.2808563513473458,-0.07204888564277379,0.6656343038995101,833.6630036630037,799.8168498168499,819.1575091575091,759.5238095238095,1139.487179487179,0.100159,0.018372,1.003601,5.532837,-3.880463,-2.265472,1,1,1,1,1,100.000000
2021-11-02 20:13:36.915,1.270677599424573,0.1093898895684228,-0.06043126836367672,2.118284507385722,0.657070277459237,-0.08724853624112072,-0.1368424131550127,0.6559704565954405,0.9102268684483288,0.04486831892729649,0.09718247669346662,0.9220365357455644,0.7714062116517888,0.03323972228728914,0.1355042718045792,0.7613242594212735,0.8580712045483858,-0.2062722572710633,-0.1183345467413476,0.6520497619545395,805.0549450549451,814.7252747252747,813.1135531135532,796.996336996337,854.2124542124542,0.077942,0.001953,1.008362,4.037476,-4.441223,-1.323395,1,1,1,1,1,100.000000
2021-11-02 20:13:37.907,1.211776149957181,0.1212221732138343,0.4255420783409073,1.895020416540418,0.6044305318006731,0.004691818128549861,-0.3923207617678936,0.2137135128754664,0.6605762054297182,0.3608275918919991,0.1729423891315975,0.7402727791190288,1.004599997179181,0.1067886980795002,0.2092533147880186,1.039165785250034,0.5715212558907771,-0.1604095330598707,-0.2127913413002057,0.4688907599532389,808.2783882783883,803.4432234432235,808.2783882783883,833.6630036630037,778.0586080586081,0.057190,0.019348,1.004883,5.151520,-7.559052,-0.829926,1,1,1,1,1,100.000000
2021-11-02 20:13:38.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:13:38.907,1.153192565718697,0.4307254266030714,0.3803015929533296,1.918389528544633,0.6608608068827203,0.004060146216008757,-0.07699533633546495,0.6118927816583873,1.240538716379544,0.4766482336181513,0.18462731047175,1.19007930837662,0.9742814884868959,0.02676641514637807,0.29312681158392,1.055246338135905,0.6082891159933844,-0.3658009298646208,-0.2007114286141433,0.6006635975427138,888.8644688644689,795.3846153846154,815.5311355311355,935.2014652014652,813.919413919414,-0.002869,0.039062,1.016846,3.760834,-2.123413,-3.005676,1,1,1,1,1,100.000000
2021-11-02 20:13:39.907,1.363299399571757,1.260745489546805,0.8226281510972405,1.552960005647964,0.7491365239209609,0.8461254521501946,0.3882941334063151,0.8908235551663807,1.170684181214056,0.5758400435915384,0.5951267969204455,0.9802536052794734,0.9728811091649706,0.05204866994221379,0.1632906098825984,1.14200411251733,0.6813532691474011,-0.3763888900530309,-0.1258356526366617,0.7779786895072656,853.8095238095239,805.0549450549451,805.0549450549451,867.1062271062272,965.4212454212454,-0.020203,0.019531,1.010010,4.119720,-2.257996,13.061981,1,1,1,1,1,100.000000
2021-11-02 20:13:40.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:13:40.907,1.363299399571757,1.299145032358673,1.347848418453588,1.242572149261016,0.7491365239209609,1.007195144905986,0.8158510987282029,0.5126826854736615,1.170684181214056,0.666859052458833,0.7120110519237872,0.5413595807345576,0.9728811091649706,0.1363763570984876,0.09356939137343365,0.7949779312158698,0.6813532691474011,-0.4966974989548358,-0.1790457212836752,0.5113903106004,824.3956043956044,793.3699633699634,808.2783882783883,877.5824175824176,750.6593406593407,0.025513,0.024475,1.009949,5.413208,-5.188904,-0.493469,1,1,1,1,1,100.000000
2021-11-02 20:13:41.870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:13:41.907,1.363299399571757,1.44993913308728,1.319905833569476,1.242572149261016,0.7491365239209609,1.078798025847537,0.8697813910874245,0.5126826854736615,1.170684181214056,0.5684455620238903,0.4992806503667094,0.5413595807345576,0.9728811091649706,0.1968909256054275,0.1375916071855233,0.7949779312158698,0.6813532691474011,-0.4160368714511714,-0.1913547743036076,0.5113903106004,774.8351648351648,786.9230769230769,812.3076923076924,634.6153846153846,795.7875457875458,0.020996,0.027222,1.016357,5.906677,-5.420685,-0.957031,1,1,1,1,1,100.000000
2021-11-02 20:13:42.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:13:42.914,1.363299399571757,1.164304025316752,0.6178376399240746,1.242572149261016,0.7491365239209609,0.06695002643468229,0.3103782424980853,0.5126826854736615,1.170684181214056,0.158036286591901,0.1820724312883412,0.5413595807345576,0.9728811091649706,0.08333627052238292,-0.00413353618204489,0.7949779312158698,0.6813532691474011,-0.4233839712375888,-0.2423513993806132,0.5113903106004,868.7179487179487,858.2417582417582,869.92673992674,861.4652014652015,980.7326007326008,0.040710,0.025024,1.010742,3.424377,-7.252502,-3.656158,1,1,1,1,1,100.000000
2021-11-02 20:13:43.913,1.363299399571757,0.4872806122305168,0.5948725896765823,1.242572149261016,0.7491365239209609,0.05440263350470834,0.1318937718286429,0.5126826854736615,1.170684181214056,0.05880515007884968,0.0255099378789068,0.5413595807345576,0.9728811091649706,0.1780865905961344,0.1699042919526869,0.7949779312158698,0.6813532691474011,-0.1272091709812435,0.03849769796280253,0.5113903106004,728.0952380952381,842.5274725274726,840.5128205128206,748.6446886446887,772.8205128205128,0.045227,0.029175,1.011536,4.807587,-5.293579,-2.953339,1,2,1,1,2,100.000000
2021-11-02 20:13:44.120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:13:44.907,1.363299399571757,0.9160101002499469,0.4333328399172118,0.8734368068081266,0.7491365239209609,0.5124516919901244,0.1185774215211921,0.0627025118072002,1.170684181214056,0.2541260552816375,0.2358196065443074,0.1452756425412324,0.9728811091649706,0.08983623207538394,0.08621341949330161,0.6881869759837356,0.6813532691474011,-0.1782911076942439,-0.02691834188233126,0.8714077833147787,753.8827838827839,818.3516483516484,818.7545787545788,779.6703296703297,641.4652014652015,0.040955,0.031555,1.004517,4.501038,-5.473022,-2.444916,1,1,1,1,1,100.000000
2021-11-02 20:13:45.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:13:45.907,1.363299399571757,0.8109706744105095,0.4815924767896861,0.8734368068081266,0.7491365239209609,0.4804673496142823,0.2306982014556027,0.0627025118072002,1.170684181214056,0.2584354165202944,0.3466773638963174,0.1452756425412324,0.9728811091649706,0.08703631995876659,0.09610501920887114,0.6881869759837356,0.6813532691474011,-0.3055471269148848,-0.1650995431268593,0.8714077833147787,830.8424908424909,803.040293040293,820.3663003663004,872.3443223443223,905.3846153846154,0.026672,0.027527,1.007751,4.209442,-4.553375,-2.048645,1,1,1,1,1,100.000000
2021-11-02 20:13:46.907,1.164904012593337,0.7130054143670175,0.7363191409389036,1.699506419894183,0.6001217107538894,0.3135008192314301,0.1875654293104908,0.8090126091279245,0.8111089619420953,0.3992739281368958,0.4075852684772516,0.5193108981912598,0.9374760351130699,0.08028874517633261,0.1210628198771396,0.5815552844433335,0.6879607142314451,-0.3655173702638653,-0.2239953414585872,0.6094732297538554,793.3699633699634,772.4175824175825,789.3406593406594,805.0549450549451,813.919413919414,0.036438,0.027283,1.007874,4.530945,-3.970184,-2.041168,1,1,1,1,1,100.000000
