TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-11-01 17:54:38.045,1.110456697216968,-0.3821960606455518,0.08262972222057659,0.7438079223998068,0.4557226680620985,-0.52325585248458,0.08601502974516545,0.4876146733856712,0.4935582995881078,-0.1114937167585058,0.4013612147799502,0.4296734447486811,0.3917012890770429,-0.05940329611677591,0.5260318490159206,0.5946814238770904,-0.1299444597541645,-0.3196595966164977,0.3616491608340482,-0.05771777355295343,798.6080586080586,268.3516483516484,0,792.5641025641025,881.2087912087912,0.146118,0.077026,0.996521,4.134674,-5.824432,-1.510315,1,1,2,1,1,70.000000
2021-11-01 17:54:39.045,0.9046415177588804,-0.3821960606455518,0.2368810840373021,0.6130980056612767,0.3135265519601836,-0.52325585248458,0.1712465857047858,0.5469696205577513,0.5387558750510674,-0.1114937167585058,0.982331976294498,0.5321540630163,0.4745164253250999,-0.05940329611677591,0.7813198760521898,0.5821672265950726,-0.1412922425661655,-0.3196595966164977,0.6454024213981212,9.397251431132161e-05,809.4871794871796,156.3369963369964,116.043956043956,803.4432234432235,954.1391941391942,0.149719,0.080811,0.993835,4.329071,-2.990723,-1.644897,1,1,2,1,1,70.000000
2021-11-01 17:54:39.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-01 17:54:40.045,0.6521240538712566,-0.3821960606455518,0.4623226680090902,0.4103267010444598,0.2936931766660239,-0.52325585248458,0.2671778010725582,0.4664079835452846,0.3435926762775845,-0.1114937167585058,0.982331976294498,0.5476355702319017,0.4100312980108642,-0.05940329611677591,1.037342332173738,0.5930503057264517,-0.1120384065257258,-0.3196595966164977,0.912236564855828,0.02130964262580284,810.2930402930403,277.6190476190476,85.42124542124543,803.8461538461539,835.6776556776557,0.144714,0.065063,1.002808,5.622559,-5.099182,-0.732727,1,1,2,1,1,70.000000
2021-11-01 17:54:41.043,0.5586081829284484,-0.3821960606455518,0.5021555979417366,0.8778345974497285,0.2814075657112786,-0.52325585248458,0.3373995400182448,0.4696686639461148,0.381862302578127,-0.1114937167585058,0.982331976294498,0.4688646945039923,0.3968816401368683,-0.05940329611677591,1.106758861221827,0.6556607765679653,0.005351261779425502,-0.3196595966164977,0.9889803299536886,0.005912353241299954,834.4688644688645,487.948717948718,0,824.3956043956044,837.2893772893773,0.151428,0.084045,0.997070,4.882355,-3.536530,-1.652374,1,1,2,1,1,70.000000
2021-11-01 17:54:41.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-01 17:54:41.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-01 17:54:42.049,0.7404292881878596,-0.3821960606455518,0.5021555979417366,1.154358629142119,0.1890713316269624,-0.52325585248458,0.3373995400182448,0.3175406350883986,0.2117511731482626,-0.1114937167585058,0.982331976294498,0.4142204957597397,0.4619303547350883,-0.05940329611677591,1.106758861221827,0.5531348957791958,0.0959036681155475,-0.3196595966164977,0.9889803299536886,-0.001469428863240291,794.5787545787546,273.1868131868132,132.967032967033,792.5641025641025,943.2600732600733,0.136902,0.077881,0.999084,5.144043,-2.340240,-0.702820,1,1,2,1,1,70.000000
2021-11-01 17:54:42.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-01 17:54:42.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
