TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-11-01 17:27:27.362,0.4705319616061658,0.5669021244281741,0.6455356947710919,1.351563657454388,0.484758172670234,0.1648166488778498,0.4955511041722492,0.859444395541512,0.8014689177107425,0.3564729987901595,0.5983715936133222,1.061726817869497,1.206729794801858,1.322805294387094,0.5987184609202223,0.9177236608852848,1.035825334663838,0.7750877770706722,0.1262792981305277,0.7977928386282632,792.967032967033,811.9047619047619,769.1941391941392,788.9377289377289,680.5494505494506,-0.054382,0.202332,0.993896,4.157104,-4.044952,-2.108459,1,1,1,1,1,80.000000
2021-11-01 17:27:28.362,0.8245984380274781,0.8017950912530951,0.9296484966179481,1.068330310200101,0.6075297724032317,0.2819477209330976,0.7657100604864584,0.766913305080822,0.877606683936113,0.5076328360922828,0.631137659666353,0.9075652338841382,1.172950145743067,1.383214015694992,0.5792948168775615,0.985271163260053,1.030065243651163,0.7234487892388146,0.3992978068405954,0.7709155479377846,751.4652014652015,770.8058608058608,780.8791208791209,803.8461538461539,799.8168498168499,-0.048706,0.191833,0.985474,4.687958,-4.979553,-2.086029,1,1,1,1,1,80.000000
2021-11-01 17:27:29.362,0.6843241597419818,0.732710937087924,0.7333637165893953,1.15759294692371,0.5322130625121191,0.4081139010452119,0.6929323032994852,1.06329510018714,0.7767390065462791,0.5368488163886479,0.6576024665599525,0.9322016816474744,1.188212829648993,1.379604476360969,0.656189803174544,0.9466886542841885,0.9900767262664373,0.8350284247185588,0.4011958816264766,0.7842967058575014,747.4358974358975,827.6190476190476,793.3699633699634,802.2344322344322,906.1904761904763,-0.044128,0.185242,0.991455,4.987030,-5.390778,-3.349609,1,1,1,1,1,80.000000
2021-11-01 17:27:30.371,0.7260484473673242,0.7783821709738776,1.169914072578831,1.325336043015191,0.3922169312810153,0.4209251394935199,1.158976072580487,1.182072923063926,0.9806876661927801,0.5553761359316796,1.389724877573541,0.9225686659540409,1.368127817002862,1.347604958780387,0.7370137776269684,1.127067956245228,1.060474619250293,0.8077760415547377,0.3841838734855893,0.9613272728787944,838.901098901099,803.040293040293,803.4432234432235,795.7875457875458,817.1428571428571,-0.057190,0.184753,0.992432,4.224396,-4.927216,-2.205658,1,1,1,1,1,80.000000
2021-11-01 17:27:31.366,0.8460947681932858,0.6785887143379368,1.186447959688882,1.811577509847833,0.4670230651177709,0.3890751417329112,1.141650486120106,1.00362888819862,1.111171669193728,0.5669700987186085,1.389724877573541,0.7792387713706183,1.298159831214251,1.322158403834125,0.6433393516358183,0.9712415990168179,1.12025385109132,0.8414795813266179,0.4274002361701357,1.221025065041666,809.8901098901099,780.4761904761905,798.2051282051282,743.4065934065934,785.3113553113553,-0.065613,0.166748,0.990112,3.618774,-4.949646,1.794434,1,1,1,1,1,80.000000
2021-11-01 17:27:32.361,0.8365236748604004,0.7674356167327723,0.8828562109388903,2.00614396685722,0.4703425641510967,0.364565762478642,0.2675570723700832,0.9498117348223682,0.9871910308705869,0.5555659072937704,0.4899332254624969,0.848166562681876,1.216977808554785,1.358344499584613,0.6028667429067144,1.079719904584165,1.076458768356036,0.7794196001701094,0.4511477523286229,1.165253832846605,765.1648351648352,811.5018315018315,795.7875457875458,802.6373626373627,828.4249084249085,-0.082458,0.150208,0.997375,5.203857,-4.852448,-2.646790,1,1,1,1,1,80.000000
2021-11-01 17:27:33.367,0.8207838774397666,0.7527405437904796,0.7231076272168334,2.080115834695546,0.4105775300372257,0.4970442537641601,0.7009858530299147,0.9367481062400985,0.9216317750715899,0.5059775371695553,1.007318881824144,0.7510885703665915,1.227767915488019,1.237585838917696,1.076507299353511,1.11283190614228,1.095687914364778,0.8126105094773205,0.76715807026214,1.058383646078134,816.3369963369963,792.967032967033,798.2051282051282,938.8278388278388,1008.534798534799,-0.098877,0.120422,1.023743,2.654266,-6.362762,-13.211517,1,1,1,1,1,80.000000
2021-11-01 17:27:34.361,0.8623586182483839,1.145468214924923,0.7506433217647757,2.080115834695546,0.650981676111128,0.9925515301209578,0.4962019967439613,0.9367481062400985,0.8860954116223438,0.6834725050466421,0.9665175006037249,0.7510885703665915,1.224178548398061,1.204029325426845,0.874170310508214,1.11283190614228,1.231001135825774,0.8490359925743658,0.7537161808202636,1.058383646078134,595.1282051282052,675.7142857142858,936.007326007326,536.7032967032967,215.5677655677656,-0.116516,0.135803,0.987976,0.598145,17.989197,45.219727,1,1,1,1,1,80.000000
2021-11-01 17:27:34.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-01 17:27:35.363,0.9316960916887329,1.390364606639787,0.8430445092463622,2.080115834695546,0.8049246830955751,1.285383312473006,0.529126501953322,0.9367481062400985,0.7130877008218809,0.6834406813457682,0.3648209899097701,0.7510885703665915,1.334221032922213,1.168427919742338,0.6974648140375043,1.11283190614228,1.310415014292682,0.7818002715363755,0.8355963140841546,1.058383646078134,797.3992673992674,792.5641025641025,784.9084249084249,784.9084249084249,945.2747252747253,-0.130005,0.119019,0.989441,5.577698,-5.697327,-4.433746,1,1,1,1,1,85.000000
