TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-11-02 20:40:05.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:06.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:06.499,0,0.9368645681908491,1.421146542191818,0.9260371260920333,0,0.2068651284282,0.6831182227841358,0.3340872212401879,0,0.4682273035225418,0.3310601478364183,0.5335394766266347,0,-0.009154042357347089,-0.1867923734721997,0.4064919846237091,0,-0.4033135008526559,-0.3916279896209848,0.1485296299698498,439.5970695970696,820.7692307692308,794.981684981685,755.4945054945055,742.6007326007326,-0.257507,-0.054443,0.961060,-2.228088,-12.733002,53.780670,1,4,1,1,1,100.000000
2021-11-02 20:40:07.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:07.498,0,0.9368645681908491,1.736458069871233,0.9260371260920333,0,0.2068651284282,0.7455565679309253,0.3340872212401879,0,0.4682273035225418,0.5226320644340584,0.5335394766266347,0,-0.009154042357347089,0.2613655874184917,0.4064919846237091,0,-0.4033135008526559,0.04208838186228771,0.1485296299698498,527.032967032967,794.5787545787546,801.8315018315019,797.3992673992674,705.1282051282052,-0.145630,-0.057739,1.033875,1.906586,-5.876770,-4.149628,1,4,1,1,1,100.000000
2021-11-02 20:40:08.499,0,1.130967869213608,0.7185351944295371,0.9260371260920333,0,-0.06439096857067815,-0.05103190863157361,0.3340872212401879,0,0.3947973149267015,0.6374711925343358,0.5335394766266347,0,0.5090503323005323,0.5229911262077472,0.4064919846237091,0,0.1899077355007822,0.4237411619032251,0.1485296299698498,659.1941391941392,792.1611721611722,794.5787545787546,848.5714285714286,959.7802197802198,-0.117371,-0.056824,0.989258,4.478607,-3.499146,-8.792725,1,4,1,1,2,100.000000
2021-11-02 20:40:08.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:09.499,0,1.144510228744799,0.7879876940994677,0.9260371260920333,0,0.7585469256196836,0.5731508113815352,0.3340872212401879,0,0.9944252763360362,0.72541091693819,0.5335394766266347,0,0.8253567815454177,0.1535700849024187,0.4064919846237091,0,0.3714577624523416,0.07105610603119318,0.1485296299698498,1050.03663003663,801.025641025641,791.7582417582418,752.2710622710623,751.8681318681319,-0.086487,-0.068237,1.009033,4.269257,-4.134674,0.276642,1,4,1,1,2,100.000000
2021-11-02 20:40:10.498,0,1.044188623880915,0.2046237670970553,1.018120753701452,0,0.5515709981186057,0.2620984739452663,0.4716615685641244,0,0.9534481000986951,0.5378985542968081,0.5958019374116179,0,0.8084081400412056,0.05491727074785115,0.8934850323523982,0,0.3030328991794453,0.04588940890694082,0.6867175224488784,864.6886446886447,809.4871794871796,797.8021978021978,772.014652014652,763.1501831501831,-0.087097,-0.064819,1.008484,5.173950,-5.861816,-3.312225,1,2,1,1,1,100.000000
2021-11-02 20:40:11.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:11.499,0,0.9810977484538762,0.4991306973734044,0.9537013130358817,0,0.6265232549764627,0.2332328242333664,0.5493790837468074,0,0.9010061528598527,0.3293741784999548,0.5185922102637043,0,0.2617421150687074,0.1674457771167104,0.8554090974645786,0,0.01450429024087462,0.1879567194134726,0.9343243200894407,1107.655677655678,809.4871794871796,793.3699633699634,759.1208791208792,682.1611721611722,-0.094910,-0.067627,1.001038,4.613190,-4.373932,-0.949554,1,4,1,1,1,100.000000
2021-11-02 20:40:12.499,0,1.216514931112255,0.9601823933934401,1.29205051667509,0,1.066031974052485,0.693648361355057,0.6708909048853602,0,0.9963157855378952,0.7259075651219798,0.5058860669040367,0,0.3459260090084045,0.02907117263028187,0.7436981251986849,0,0.1386703869330773,0.2191492728608517,0.900760175008969,838.901098901099,832.4542124542124,798.6080586080586,750.6593406593407,804.6520146520147,-0.092773,-0.067688,1.003784,4.373932,-6.101074,-2.706604,1,2,1,1,1,100.000000
2021-11-02 20:40:13.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:13.499,0,0.8514445294010142,0.8296615081666109,1.23694153131478,0,0.5831205934441032,0.4716436729391826,0.7287312952432509,0,0.5017356095880057,0.6956926098299885,0.5910835999311059,0,0.3265697725274727,0.03136901155228804,0.6147225096286454,0,0.239401730132832,0.09443486092302975,0.8515094714969228,654.3589743589744,808.2783882783883,796.5934065934066,803.4432234432235,746.6300366300367,-0.079346,-0.051392,1.006226,5.517883,-5.719757,-1.360779,1,4,1,1,1,100.000000
2021-11-02 20:40:14.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:14.499,0,1.325309610226173,1.268259973759143,1.081143836249804,0,1.206703053185552,1.000908660233612,0.6952148557794039,0,1.004442729094217,0.7177099723745409,0.5529057220827525,0,0.2587479911249695,0.03892641851752817,0.6040785873515915,0,0.2437741160770713,0.09142497031734731,0.8605960936848931,773.2234432234433,807.8754578754579,803.040293040293,763.5531135531136,876.3736263736264,-0.059387,-0.053101,1.007446,4.209442,-4.336548,-1.958923,1,4,1,1,1,100.000000
2021-11-02 20:40:15.507,0,1.292763066959172,0.8141252453324298,0.803521558759438,0,1.116934778258203,0.5979249142384991,0.514666819460273,0,1.001477485694633,0.5010632393584312,0.6560115626951036,0,0.2059312081642591,0.1774618089407387,0.8904729812164957,0,0.003057966819334717,-0.001305480310198196,0.4797027497350022,1531.135531135531,898.5347985347986,794.5787545787546,749.047619047619,796.5934065934066,-0.062988,-0.058533,1.009094,3.902893,-5.637512,-1.846771,1,4,1,1,1,100.000000
2021-11-02 20:40:16.498,0,1.989591954947213,0.428329954381992,1.228928605175173,0,0.5927566470478653,-0.02887392193138592,0.6044957238952882,0,0.6001105985441797,-0.008512117051536738,0.6779550799870087,0,0.3499888907456578,0.1807196508372777,0.960109427292803,0,0.0573494788922203,0.03466300381278944,0.727382868925796,954.1391941391942,826.007326007326,796.996336996337,735.3479853479854,733.7362637362637,-0.061768,-0.062561,1.010559,5.772095,-5.727234,-1.196289,1,4,1,1,1,100.000000
2021-11-02 20:40:16.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:17.499,0,1.797890921345019,0.7802028588994004,1.327906929399757,0,0.8774691324808107,0.7056677318702794,0.6832115606752402,0,0.8035904282953291,0.7029602928252084,0.4453678616975394,0,0.4818363945519929,0.03486736501651084,1.038621235982348,0,0.2511543402112237,-0.04194700553762172,0.8395218763365484,1003.296703296703,804.6520146520147,805.0549450549451,821.978021978022,838.4981684981685,-0.068176,-0.059875,1.005554,4.336548,-4.388885,-1.966400,1,4,1,1,1,100.000000
2021-11-02 20:40:18.501,0,0.9627893587253862,0.3696992931036572,1.170199362069511,0,0.3715116969822785,0.3512044920322412,0.3716344409105192,0,0.6797537427168011,0.6679317704044925,0.7870745719785738,0,0.3674117267366955,0.04561638746470563,0.7674843921912592,0,0.09339252875163186,-0.5315485779800676,0.5367025433108351,500.0366300366301,802.2344322344322,799.8168498168499,778.8644688644689,796.5934065934066,-0.069580,-0.061157,1.008667,4.934692,-3.955231,-1.263580,1,2,1,1,1,100.000000
2021-11-02 20:40:19.499,0,1.1207427534588,0.0378955162314575,1.172411654213739,0,0.2336114283283547,-0.08366451953255852,0.1212291190798812,0,0.5735333175560468,0.3674689475756116,0.3944133854773552,0,0.09151824771284786,-0.03505526102858611,0.7609153980091333,0,-0.3211588930494797,-0.3812185193742301,0.526741730046014,835.6776556776557,799.4139194139194,805.4578754578755,819.5604395604396,741.7948717948718,-0.076294,-0.062256,1.008606,4.613190,-4.740295,-0.672913,1,2,1,1,1,100.000000
2021-11-02 20:40:20.499,0,1.181067268078035,0.3582054160029047,1.761375227395672,0,0.8628035971711492,-0.1113891328129415,0.4515677690566288,0,0.7391379081333089,0.2597156178862806,0.612364663162556,0,0.4083829899011686,-0.06875617888177869,0.6059023911300313,0,-0.2425875286497599,-0.3142934669762129,0.165739075375257,327.5824175824176,905.3846153846154,812.7106227106227,635.0183150183151,741.3919413919414,-0.073242,-0.067810,1.008850,3.970184,-5.316010,-1.203766,1,2,1,1,1,100.000000
2021-11-02 20:40:20.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:21.499,0,1.405423690945977,0.6840148985790147,1.761375227395672,0,1.084756453736246,0.4934174295120907,0.4515677690566288,0,0.7391379081333089,0.2954636914077248,0.612364663162556,0,0.6020603622244097,-0.1608491420814089,0.6059023911300313,0,-0.3703975275287451,-0.2936785194174625,0.165739075375257,599.9633699633699,845.3479853479854,803.4432234432235,791.3553113553114,713.5897435897436,-0.073669,-0.072205,1.008850,4.493561,-4.987030,-2.901001,1,2,1,1,1,100.000000
2021-11-02 20:40:21.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-02 20:40:21.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:22.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:22.499,0,1.405423690945977,0.6512343216111727,1.276195708004118,0,1.084756453736246,0.4183247881882216,0.3522641550833044,0,0.7391379081333089,0.03421823077927783,0.5817945553884349,0,0.6020603622244097,-0.1664194842145753,0.7028449977351252,0,-0.3703975275287451,-0.4610740226845628,0.3579423049341774,1623.406593406593,967.4358974358975,867.5091575091575,1527.912087912088,1037.545787545788,-0.113098,0.099976,1.053711,7.312317,-18.759308,22.228546,1,2,1,1,4,100.000000
2021-11-02 20:40:22.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:23.499,0,1.405423690945977,0.02180413439170142,1.276195708004118,0,1.084756453736246,-0.2062091894980485,0.3522641550833044,0,0.7391379081333089,-0.2056606920275158,0.5817945553884349,0,0.6020603622244097,-0.1444089081783589,0.7028449977351252,0,-0.3703975275287451,-0.4257103089331176,0.3579423049341774,0,795.3846153846154,778.0586080586081,647.9120879120879,636.2271062271062,-0.181641,0.004883,0.938538,-4.329071,-14.557343,6.893616,1,4,2,1,2,100.000000
2021-11-02 20:40:23.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:24.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-02 20:40:24.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:24.499,0,1.405423690945977,0.02180413439170142,1.276195708004118,0,1.084756453736246,-0.2062091894980485,0.3522641550833044,0,0.7391379081333089,-0.2056606920275158,0.5817945553884349,0,0.6020603622244097,-0.1444089081783589,0.7028449977351252,0,-0.3703975275287451,-0.4257103089331176,0.3579423049341774,830.8424908424909,792.5641025641025,781.2820512820513,651.941391941392,733.7362637362637,-0.087158,-0.072693,0.873718,3.431854,0.583191,1.794434,1,4,1,1,2,100.000000
2021-11-02 20:40:24.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:24.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:25.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:25.499,0,0.9898896532364438,0.450101379225553,1.276195708004118,0,0.7344215617458805,0.05142373705305217,0.3522641550833044,0,0.2299874816605485,0.4233522998663982,0.5817945553884349,0,0.2429114259817178,0.1198938018898532,0.7028449977351252,0,0.02962359191410162,0.1103056880982895,0.3579423049341774,0,777.6556776556777,789.3406593406594,758.7179487179487,718.021978021978,-0.124634,-0.050659,1.060547,-4.000092,1.031799,-11.215210,1,4,1,1,2,100.000000
2021-11-02 20:40:25.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:26.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:26.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:26.507,0,1.225506055595324,0.78132953798312,1.276195708004118,0,0.695879514715677,0.5456691639132326,0.3522641550833044,0,0.2166151573375251,0.5655947960099654,0.5817945553884349,0,0.3225167349848133,0.2520656056161808,0.7028449977351252,0,0.2070534693214977,0.3113089812987211,0.3579423049341774,1623.406593406593,819.5604395604396,808.2783882783883,861.4652014652015,1249.89010989011,0.048645,0.055420,1.011780,0.314026,-8.942261,-5.652466,1,4,1,1,2,100.000000
2021-11-02 20:40:26.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:27.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:27.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-02 20:40:27.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:27.499,0,1.606023443195594,1.195073963975047,1.276195708004118,0,0.6716649909904573,0.6364757998497911,0.3522641550833044,0,0.1644800690928168,0.869513583604849,0.5817945553884349,0,0.3309987651978804,0.5848417973918129,0.7028449977351252,0,0.2816814644086484,0.6845195694792449,0.3579423049341774,0,732.9304029304029,830.4395604395604,785.3113553113553,549.5970695970697,-0.347473,0.056519,0.973083,-4.231873,-4.059906,50.939484,1,4,1,1,2,100.000000
2021-11-02 20:40:27.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:27.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-02 20:40:28.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-02 20:40:28.502,0,1.606023443195594,1.392428310120971,1.276195708004118,0,0.6716649909904573,0.4387354921670371,0.3522641550833044,0,0.1644800690928168,0.8717783454534087,0.5817945553884349,0,0.3309987651978804,0.9395573106404738,0.7028449977351252,0,0.2816814644086484,1.009339618175694,0.3579423049341774,1.611721611721612,822.3809523809524,792.5641025641025,740.1831501831502,924.7252747252747,-0.187500,-0.089050,0.984253,-3.738403,22.064056,-2.646790,1,4,1,1,2,100.000000
2021-11-02 20:40:28.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:28.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:28.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-02 20:40:28.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-02 20:40:29.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:29.499,0,1.178504446262078,0.9641469730028932,1.276195708004118,0,0.8251491540024003,0.6556144030477015,0.3522641550833044,0,0.7542082408907328,0.7895079716299117,0.5817945553884349,0,1.015222248939591,0.9120678734446129,0.7028449977351252,0,0.6678193877385452,0.9854385188943001,0.3579423049341774,0,781.2820512820513,814.7252747252747,745.4212454212454,605.6043956043957,-0.179810,0.067627,0.987610,-1.196289,3.342133,-5.487976,1,4,1,1,2,100.000000
2021-11-02 20:40:30.499,0,1.152794127519091,1.191332738323462,1.276195708004118,0,0.8341834553893019,0.9654936326620852,0.3522641550833044,0,0.7590298958716476,0.8028884031531852,0.5817945553884349,0,1.002800565680879,0.6787967631079719,0.7028449977351252,0,0.6273781052168795,0.8261097876122188,0.3579423049341774,136.1904761904762,813.5164835164835,795.3846153846154,738.1684981684982,507.2893772893773,-0.095398,0.041748,1.095581,4.867401,-6.362762,-3.783264,1,4,1,1,2,100.000000
2021-11-02 20:40:31.499,0,1.985066772121029,0.09640961459731894,1.276195708004118,0,0.2396008222443505,-0.1757621153345574,0.3522641550833044,0,0.3246166110483609,0.2119342859112038,0.5817945553884349,0,0.4486827933448622,0.3468281666896663,0.7028449977351252,0,0.293291334697808,0.4593081538546496,0.3579423049341774,1623.406593406593,850.5860805860806,803.4432234432235,932.3809523809524,1114.505494505494,0.013428,-0.020630,1.044678,6.512299,-5.106659,7.775879,1,4,1,1,2,100.000000
2021-11-02 20:40:31.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:32.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:32.499,0,1.846173559259384,0.7709797522122321,1.276195708004118,0,0.1853787174860359,0.624206015363819,0.3522641550833044,0,0.3078402303610323,0.7974481659839175,0.5817945553884349,0,0.5375479139068716,0.3877060388137282,0.7028449977351252,0,0.4142380955728968,0.5840891281472803,0.3579423049341774,0,787.7289377289378,800.2197802197802,709.9633699633699,491.978021978022,-0.238281,0.080322,0.977295,-1.786957,-3.551483,9.129181,1,4,1,1,2,100.000000
2021-11-02 20:40:33.499,0,1.691742825422714,1.108482012481595,1.276195708004118,0,0.9398283899810153,0.9451917487311444,0.3522641550833044,0,0.4907863370906084,0.8108598780639346,0.5817945553884349,0,0.5579776435261862,0.2426700022361864,0.7028449977351252,0,0.2781481845189354,0.2669387037447815,0.3579423049341774,676.1172161172161,862.2710622710623,794.1758241758242,730.1098901098901,832.0512820512821,-0.049194,-0.050903,1.019531,7.663727,-10.370331,-0.403748,1,4,1,1,2,100.000000
2021-11-02 20:40:33.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-02 20:40:34.499,0,1.940520390222408,0.8763502010244497,1.276195708004118,0,1.219674742009714,0.6158119900125073,0.3522641550833044,0,0.5436285161077719,0.3257469867604634,0.5817945553884349,0,0.5622575028456522,0.02706439372172019,0.7028449977351252,0,0.3797673366272041,0.06217139905039023,0.3579423049341774,1502.930402930403,865.8974358974359,811.0989010989011,796.1904761904763,659.5970695970697,0.000305,-0.033142,1.010498,4.373932,-5.031891,0.112152,1,4,1,1,2,100.000000
2021-11-02 20:40:35.506,0,2.12371132259356,0.7952112233324344,1.857276156654283,0,1.442753128692427,0.4977812122638306,1.18293175994912,0,0.388674568281378,0.3591195384420144,0.7290444646345408,0,0.5385850119480581,0.03998261739885517,0.99556283377099,0,0.4682314688517218,-0.004323033273938912,0.9394759596468084,1586.739926739927,894.5054945054945,808.2783882783883,755.0915750915751,814.7252747252747,-0.017029,-0.034302,0.999573,9.495544,-10.377808,-1.876678,1,4,1,1,1,100.000000
